SerialNumber: FA2C97B24FFA-7744
time (UTC+02:00)	q1	q2	q3	q4	Interference

08/06/2025 16:12:25.748	-0.10182001	0.07995027	-0.02238642	-0.99145484	None
08/06/2025 16:12:25.758	-0.10163326	0.080117956	-0.021899704	-0.9914714	None
08/06/2025 16:12:25.768	-0.10144681	0.080299586	-0.021353276	-0.9914877	None
08/06/2025 16:12:25.778	-0.101273336	0.0804825	-0.020954601	-0.9914991	None
08/06/2025 16:12:25.788	-0.10111745	0.08060414	-0.020608557	-0.9915124	None
08/06/2025 16:12:25.798	-0.10093013	0.08073142	-0.020149237	-0.9915306	None
08/06/2025 16:12:25.808	-0.10072344	0.080918334	-0.019596025	-0.9915474	None
08/06/2025 16:12:25.818	-0.10050756	0.081197	-0.018993543	-0.99155825	None
08/06/2025 16:12:25.828	-0.10029347	0.08135741	-0.018519467	-0.9915758	None
08/06/2025 16:12:25.838	-0.10013191	0.08158737	-0.017991366	-0.9915829	None
08/06/2025 16:12:25.848	-0.09997216	0.081723176	-0.017603707	-0.9915948	None
08/06/2025 16:12:25.858	-0.0998145	0.0818686	-0.017355185	-0.9916031	None
08/06/2025 16:12:25.868	-0.09965674	0.082037576	-0.017211644	-0.99160755	None
08/06/2025 16:12:25.878	-0.099515125	0.08231691	-0.017114598	-0.99160033	None
08/06/2025 16:12:25.888	-0.09942017	0.08265273	-0.016866537	-0.9915862	None
08/06/2025 16:12:25.898	-0.09934341	0.08273485	-0.016737107	-0.9915892	None
08/06/2025 16:12:25.908	-0.09926403	0.082781	-0.01649976	-0.9915972	None
08/06/2025 16:12:25.918	-0.09918531	0.08281682	-0.016406793	-0.9916037	None
08/06/2025 16:12:25.928	-0.099080004	0.0828623	-0.016387522	-0.99161065	None
08/06/2025 16:12:25.938	-0.098978184	0.082947776	-0.016400345	-0.9916135	None
08/06/2025 16:12:25.948	-0.09886953	0.083045326	-0.016323013	-0.99161744	None
08/06/2025 16:12:25.958	-0.09873889	0.08314573	-0.015965374	-0.99162805	None
08/06/2025 16:12:25.968	-0.098630324	0.083255574	-0.015534141	-0.99163646	None
08/06/2025 16:12:25.978	-0.0985308	0.083490714	-0.015084757	-0.9916334	None
08/06/2025 16:12:25.988	-0.09844613	0.08370898	-0.01505796	-0.9916237	None
08/06/2025 16:12:25.998	-0.09837651	0.08397263	-0.014962106	-0.99160975	None
08/06/2025 16:12:26.008	-0.098280504	0.084062554	-0.014905816	-0.9916126	None
08/06/2025 16:12:26.018	-0.09819488	0.084189184	-0.014890218	-0.99161065	None
08/06/2025 16:12:26.028	-0.09809959	0.08414291	-0.01463475	-0.99162775	None
08/06/2025 16:12:26.038	-0.09799566	0.08419735	-0.014217368	-0.99163955	None
08/06/2025 16:12:26.048	-0.09787408	0.08422255	-0.013964868	-0.9916529	None
08/06/2025 16:12:26.058	-0.09773081	0.08435707	-0.013767455	-0.99165833	None
08/06/2025 16:12:26.068	-0.097579196	0.08451098	-0.013543083	-0.9916633	None
08/06/2025 16:12:26.078	-0.09743058	0.08466924	-0.012919513	-0.99167293	None
08/06/2025 16:12:26.088	-0.09724732	0.084839635	-0.01213988	-0.991686	None
08/06/2025 16:12:26.098	-0.097084835	0.08494938	-0.011571106	-0.9916994	None
08/06/2025 16:12:26.108	-0.09695946	0.08500056	-0.011240127	-0.9917111	None
08/06/2025 16:12:26.118	-0.09685198	0.084943146	-0.011257045	-0.9917262	None
08/06/2025 16:12:26.128	-0.096736126	0.08495693	-0.011276395	-0.9917362	None
08/06/2025 16:12:26.138	-0.0966169	0.08508662	-0.011183991	-0.99173766	None
08/06/2025 16:12:26.148	-0.096508026	0.085215114	-0.011060816	-0.9917386	None
08/06/2025 16:12:26.158	-0.096394904	0.0853357	-0.010915065	-0.99174076	None
08/06/2025 16:12:26.168	-0.09629346	0.08541443	-0.010769198	-0.9917456	None
08/06/2025 16:12:26.178	-0.0962148	0.0854967	-0.01044041	-0.9917496	None
08/06/2025 16:12:26.188	-0.09614064	0.08559914	-0.010089141	-0.9917515	None
08/06/2025 16:12:26.198	-0.09606466	0.08569569	-0.009910529	-0.99175245	None
08/06/2025 16:12:26.208	-0.09598619	0.085866906	-0.009833141	-0.99174595	None
08/06/2025 16:12:26.218	-0.09592358	0.08582734	-0.009810044	-0.99175566	None
